server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
213.158.175.240:5201,1773107318.9723914,37.612,41766763.09993141,41.76676309993141,161602630,638,175999,175.999,277,0,17,0,18446744073709551615,5166422,306,mycc
213.158.175.240:5201,1773107320.0735986,38.713,41709278.37291001,41.709278372910006,167343950,645,178352,178.352,694,0,17,0,18446744073709551615,5200383,306,mycc
213.158.175.240:5201,1773107321.173767,39.813,41706543.49250451,41.70654349250451,173079478,651,181009,181.009,895,0,17,0,18446744073709551615,5188791,306,mycc
213.158.175.240:5201,1773107322.2723901,40.912,41775756.051135,41.775756051135005,178816454,657,180332,180.332,704,0,17,0,18446744073709551615,5233503,306,mycc
213.158.175.240:5201,1773107323.371329,42.011,41700500.59237313,41.70050059237313,184544742,663,183988,183.988,552,0,17,0,18446744073709551615,5215548,306,mycc
213.158.175.240:5201,1773107324.470668,43.11,41706399.620618865,41.70639962061887,190275926,669,185450,185.45,799,0,17,0,18446744073709551615,5197353,306,mycc
213.158.175.240:5201,1773107325.5700464,44.209,41757591.55954022,41.75759155954022,196014350,675,185370,185.37,659,0,17,0,18446744073709551615,5246687,306,mycc
102.214.66.39:5201,1773107344.2357304,1.128,1027300.3958768953,1.0273003958768954,144838,110,308852,308.852,1531,0,0,0,18446744073709551615,210427,2147483647,mycc
102.214.66.39:5201,1773107345.2614772,2.154,17583567.023441914,17.583567023441915,2399374,1339,307718,307.718,50,0,0,0,18446744073709551615,3841997,2147483647,mycc
102.214.66.39:5201,1773107379.6385512,36.531,898358.7142148177,0.8983587142148177,6259742,1,246593,246.593,38975,1,128,1194,18446744073709551615,30979,669,mycc
102.214.66.39:5201,1773107384.01095,40.903,3163232.006969127,3.163232006969127,7988606,1,223283,223.283,22355,0,146,0,18446744073709551615,4777411,669,mycc
102.214.66.19:5201,1773107414.482753,1.125,1544424.534946978,1.544424534946978,217238,160,306977,306.977,95,0,0,0,18446744073709551615,377481,2147483647,mycc
102.214.66.19:5201,1773107415.597345,2.24,16732794.367103906,16.732794367103907,2548518,1770,310719,310.719,1964,0,0,0,18446744073709551615,4031244,2147483647,mycc
