server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh
speedtest.milkywan.fr:9224,1772681576.4291973,3.044,228846400.77098706,228.84640077098706,65824510,6097,100936,100.936,164,0,0,0,165265588,37031341,2147483647
speedtest.milkywan.fr:9224,1772681577.440186,4.055,228114372.78352532,228.1143727835253,94652142,6097,100997,100.997,232,0,0,0,165166589,37031341,2147483647
speedtest.milkywan.fr:9224,1772681578.4527216,5.067,228866325.6841099,228.8663256841099,123619054,6097,100897,100.897,217,0,0,0,165329672,37068387,2147483647
speedtest.milkywan.fr:9224,1772681579.4664335,6.081,229149312.81860927,229.14931281860927,152655478,6097,102439,102.439,1722,0,0,0,162841205,37068387,2147483647
speedtest.milkywan.fr:9224,1772681580.479954,7.095,228687112.64959386,228.68711264959387,181627862,6097,101123,101.123,99,0,0,0,164960791,37068387,2147483647
speedtest.milkywan.fr:9224,1772681581.4930692,8.108,228834635.39997172,228.83463539997172,210607342,6097,101172,101.172,148,0,0,0,164880693,37068387,2147483647
speedtest.milkywan.fr:9224,1772681582.5058057,9.12,229326781.93133125,229.32678193133125,239638294,6097,100919,100.919,143,0,0,0,165294655,37068387,2147483647
speedtest.milkywan.fr:9224,1772681583.5165215,10.131,228165157.36679965,228.16515736679966,268464558,6097,101106,101.106,227,0,0,0,164988120,37068387,2147483647
speedtest.milkywan.fr:9224,1772681584.5274043,11.142,228149086.69394687,228.14908669394686,297293558,6097,101305,101.305,727,0,0,0,164663822,37068387,2147483647
speedtest.milkywan.fr:9224,1772681585.5420473,12.157,229048927.1255141,229.0489271255141,326343918,6097,101037,101.037,83,0,0,0,165101405,37068387,2147483647
speedtest.milkywan.fr:9224,1772681586.5540335,13.169,228460652.2175255,228.4606522175255,355243798,6097,101048,101.048,140,0,0,0,165083841,37103471,2147483647
speedtest.milkywan.fr:9224,1772681587.5681794,14.183,228880624.75447923,228.88062475447924,384258590,6097,101572,101.572,98,0,0,0,164231987,37103471,2147483647
speedtest.milkywan.fr:9224,1772681588.5807865,15.195,228471888.59573805,228.47188859573805,413177622,6097,101155,101.155,134,0,0,0,164908810,37103471,2147483647
speedtest.milkywan.fr:9224,1772681589.5929315,16.208,228478874.37872595,228.47887437872595,442084342,6097,101145,101.145,77,0,0,0,164924911,37103471,2147483647
speedtest.milkywan.fr:9224,1772681590.6058714,17.221,229055873.0453719,229.0558730453719,471086822,6097,100897,100.897,262,0,0,0,165330696,37103471,2147483647
speedtest.milkywan.fr:9224,1772681591.6204107,18.235,229145833.3239552,229.1458333239552,500146502,6097,101058,101.058,81,0,0,0,165067097,37103471,2147483647
speedtest.milkywan.fr:9224,1772681592.6324465,19.247,228386597.91680807,228.38659791680806,529038430,6097,101354,101.354,762,0,0,0,164584621,37103471,2147483647
speedtest.milkywan.fr:9224,1772681593.6450372,20.26,228799838.06390458,228.7998380639046,557998502,6097,101112,101.112,313,0,0,0,164978329,37103471,2147483647
speedtest.milkywan.fr:9224,1772681594.6603405,21.275,229404536.72927806,229.40453672927805,587112902,6097,101119,101.119,272,0,0,0,164967928,37103471,2147483647
speedtest.milkywan.fr:9224,1772681595.672788,22.287,228713315.66856942,228.7133156685694,616057926,6097,101057,101.057,310,0,0,0,165068118,37103471,2147483647
speedtest.milkywan.fr:9224,1772681596.6880877,23.303,228103092.9692444,228.1030929692444,645007054,6097,101831,101.831,426,0,0,0,163813873,37103471,2147483647
speedtest.milkywan.fr:9224,1772681597.6995633,24.314,228632125.6272651,228.63212562726508,673914030,6097,101360,101.36,67,0,0,0,164574472,37103471,2147483647
speedtest.milkywan.fr:9224,1772681598.7134855,25.328,228089197.26865533,228.08919726865534,702822118,6097,101055,101.055,291,0,0,0,165071793,37103471,2147483647
speedtest.milkywan.fr:9224,1772681599.7256916,26.34,228594841.62966716,228.59484162966717,731745254,6097,102073,102.073,1564,0,0,0,163425296,37103471,2147483647
speedtest.milkywan.fr:9224,1772681600.738505,27.353,229010887.98808488,229.01088798808487,760738414,6097,101801,101.801,177,0,0,0,163861947,37103471,2147483647
speedtest.milkywan.fr:9224,1772681601.7538533,28.369,229985159.8499742,229.9851598499742,789927798,6097,101603,101.603,199,0,0,0,164181879,37103471,2147483647
speedtest.milkywan.fr:9224,1772681602.76737,29.382,228698771.43382224,228.69877143382223,818901550,6097,101019,101.019,125,0,0,0,165129802,37103471,2147483647
89.187.164.1:5201,1772681604.746398,1.001,675267667.9352657,675.2676679352656,84513086,3145,27589,27.589,878,0,2,0,187131169,111996805,2358
89.187.164.1:5201,1772681605.7465112,2.001,847021515.8085229,847.021515808523,190402766,3145,26769,26.769,106,0,2,0,192866076,111996805,2358
89.187.164.1:5201,1772681606.7548058,3.01,849065960.4560295,849.0659604560295,297416342,3145,28726,28.726,2060,0,2,0,179722887,111996805,2358
89.187.164.1:5201,1772681607.7577834,4.013,846053008.4109429,846.0530084109429,403487870,3145,27662,27.662,53,0,2,0,186635650,111996805,2358
89.187.164.1:5201,1772681608.7702599,5.025,836624619.5803264,836.6246195803265,509370710,3145,27467,27.467,165,0,2,0,187960626,111996805,2358
89.187.164.1:5201,1772681609.785255,6.04,824595745.8860406,824.5957458860406,613990790,3145,31941,31.941,7,0,2,0,161632089,111996805,2358
89.187.164.1:5201,1772681610.7936025,7.048,831200044.245165,831.200044245165,718758102,3145,27297,27.297,125,0,2,0,189132911,111996805,2358
89.187.164.1:5201,1772681611.8075886,8.062,831385526.0094494,831.3855260094493,824134774,3145,27441,27.441,18,0,2,0,188142997,111996805,2358
89.187.164.1:5201,1772681612.8187916,9.074,838887532.5142894,838.8875325142894,930170478,3145,26826,26.826,147,0,2,0,192454480,111996805,2358
89.187.164.1:5201,1772681613.8267908,10.082,851438722.9086485,851.4387229086485,1037451670,3145,26755,26.755,141,0,2,0,192961587,111996805,2358
89.187.164.1:5201,1772681614.82818,11.083,846639601.1833041,846.6396011833041,1143428646,3145,26798,26.798,127,0,2,0,192653767,111996805,2358
89.187.164.1:5201,1772681615.8372152,12.092,845382166.731145,845.382166731145,1250056182,3145,27138,27.138,241,0,2,0,190243643,111996805,2358
89.187.164.1:5201,1772681616.840036,13.095,843774308.3186517,843.7743083186517,1355825478,3145,26768,26.768,90,0,2,0,192867877,111996805,2358
89.187.164.1:5201,1772681617.841347,14.096,844636499.6894112,844.6364996894112,1461543462,3145,27169,27.169,423,0,2,0,190022203,111996805,2358
89.187.164.1:5201,1772681618.8468273,15.102,798232112.9652985,798.2321129652985,1561869294,3145,30557,30.557,210,0,2,0,168956732,111996805,2358
89.187.164.1:5201,1772681619.8613353,16.116,764043379.8023602,764.0433798023602,1658760310,3145,29172,29.172,51,0,2,0,176975987,111996805,2358
89.187.164.1:5201,1772681620.8642907,17.119,832510448.0632135,832.5104480632135,1763131670,3145,26985,26.985,595,0,2,0,191319631,111996805,2358
89.187.164.1:5201,1772681621.8740008,18.129,847517994.0101086,847.5179940101086,1870100102,3145,26821,26.821,248,0,2,0,192487666,111996805,2358
89.187.164.1:5201,1772681622.8848472,19.14,847128271.8878701,847.12827188787,1977139670,3145,27110,27.11,243,0,2,0,190438376,111996805,2358
89.187.164.1:5201,1772681623.8865943,20.141,846817842.0024829,846.8178420024828,2083176838,3145,27104,27.104,289,0,2,0,190482290,111996805,2358
89.187.164.1:5201,1772681624.8891592,21.144,777392109.4791449,777.3921094791449,2180600094,3145,27402,27.402,868,0,2,0,188404756,111996805,2358
89.187.164.1:5201,1772681625.898818,22.154,850169237.9075397,850.1692379075397,2287897702,3145,26839,26.839,127,0,2,0,192360366,111996805,2358
89.187.164.1:5201,1772681626.9046385,23.159,843758333.8417249,843.7583338417248,2393981382,3145,27117,27.117,466,0,2,0,190390972,111996805,2358
89.187.164.1:5201,1772681627.9161785,24.171,848369802.7166021,848.3698027166021,2501251374,3145,27335,27.335,49,0,2,0,188867398,111996805,2358
89.187.164.1:5201,1772681628.9189491,25.174,816033255.4173534,816.0332554173534,2603538150,3145,27642,27.642,395,0,2,0,186770684,111996805,2358
89.187.164.1:5201,1772681629.92277,26.178,842284821.1706959,842.2848211706959,2709226038,3145,27561,27.561,118,0,2,0,187319579,111996805,2358
89.187.164.1:5201,1772681630.925738,27.181,844826764.5822533,844.8267645822533,2815142822,3145,26686,26.686,535,0,2,0,193465937,111996805,2358
89.187.164.1:5201,1772681631.9322777,28.187,843178571.5735296,843.1785715735296,2921229398,3145,27282,27.282,256,0,2,0,189237764,111996805,2358
89.187.164.1:5201,1772681632.9462333,29.201,839844969.3332349,839.8449693332349,3027675086,3145,28091,28.091,397,0,2,0,183786269,111996805,2358
160.242.19.254:9216,1772681635.962472,1.079,5122002.380771583,5.122002380771583,690878,515,180642,180.642,34,0,0,0,7800173,1947347,2147483647
160.242.19.254:9216,1772681637.0449567,2.162,86759801.8515727,86.7598018515727,12430398,4870,180326,180.326,156,0,0,0,73889971,17179806,2147483647
160.242.19.254:9216,1772681638.1265728,3.243,128196723.30235481,128.19672330235483,29762854,4870,180143,180.143,33,0,0,0,73965084,17337561,2147483647
160.242.19.254:9216,1772681639.208671,4.325,128069997.85911623,128.06999785911623,47085894,4870,180068,180.068,116,0,0,0,73995994,17337561,2147483647
160.242.19.254:9216,1772681640.290547,5.407,128288529.84845768,128.28852984845767,64434926,4870,180006,180.006,112,0,0,0,74021172,17337561,2147483647
160.242.19.254:9216,1772681641.3785818,6.495,129966305.42612515,129.96630542612516,82110910,4870,182171,182.171,130,0,0,0,73141476,17337561,2147483647
160.242.19.254:9216,1772681642.463093,7.58,129450087.40919413,129.45008740919414,99659670,4870,179908,179.908,138,0,0,0,74061699,17337561,2147483647
160.242.19.254:9216,1772681643.547511,8.664,129239190.47178082,129.23919047178083,117178334,4870,181464,181.464,442,0,0,0,73426593,17337561,2147483647
160.242.19.254:9216,1772681644.6332946,9.75,129772141.85708281,129.7721418570828,134791390,4870,180404,180.404,364,0,0,0,73858126,17337561,2147483647
160.242.19.254:9216,1772681645.716703,10.833,128935376.27193505,128.93537627193504,152252598,4870,180047,180.047,123,0,0,0,74004625,17337561,2147483647
160.242.19.254:9216,1772681646.8012226,11.918,129398635.859185,129.398635859185,169794518,4870,180171,180.171,222,0,0,0,73953743,17337561,2147483647
160.242.19.254:9216,1772681647.885895,13.002,129398341.28552443,129.39834128552442,187338870,4870,180321,180.321,169,0,0,0,73891969,17337561,2147483647
160.242.19.254:9216,1772681648.968857,14.085,128826824.34390543,128.82682434390543,204778190,4870,180429,180.429,37,0,0,0,73847995,17337561,2147483647
160.242.19.254:9216,1772681650.0508509,15.167,128375683.53247216,128.37568353247215,222140902,4870,180061,180.061,93,0,0,0,73998871,17337561,2147483647
160.242.19.254:9216,1772681651.1329856,16.25,128530894.49819049,128.5308944981905,239526870,4870,179806,179.806,120,0,0,0,74103661,17337561,2147483647
160.242.19.254:9216,1772681652.2149456,17.332,128136941.07078584,128.13694107078584,256856750,4870,180860,180.86,232,0,0,0,73671807,17337561,2147483647
160.242.19.254:9216,1772681653.298511,18.415,128684380.78073087,128.68438078073086,274286494,4870,180312,180.312,213,0,0,0,73895606,17337561,2147483647
160.242.19.254:9216,1772681654.3859231,19.503,128483305.97954236,128.48330597954237,291750782,4870,184746,184.746,233,0,0,0,72122080,17337561,2147483647
160.242.19.254:9216,1772681655.4695346,20.586,128710809.64023906,128.71080964023906,309184846,4870,180433,180.433,166,0,0,0,73846358,17535822,2147483647
160.242.19.254:9216,1772681656.5529308,21.67,129260073.52602334,129.26007352602335,326689830,4870,180600,180.6,263,0,0,0,73777817,17535822,2147483647
160.242.19.254:9216,1772681657.6352699,22.752,128557187.51673992,128.55718751673993,344082638,4870,180334,180.334,123,0,0,0,73886847,17535822,2147483647
160.242.19.254:9216,1772681658.7190228,23.836,129066059.06175151,129.0660590617515,361567102,4870,181127,181.127,540,0,0,0,73563259,17535822,2147483647
160.242.19.254:9216,1772681659.803477,24.92,129279133.52923131,129.2791335292313,379091766,4870,180340,180.34,191,0,0,0,73884133,17535822,2147483647
160.242.19.254:9216,1772681660.88624,26.003,128668576.20895588,128.6685762089559,396506462,4870,180195,180.195,133,0,0,0,73943637,17535822,2147483647
160.242.19.254:9216,1772681661.9699507,27.087,128818619.0316847,128.8186190316847,413956726,4870,180211,180.211,109,0,0,0,73936970,17535822,2147483647
160.242.19.254:9216,1772681663.0659351,28.183,136732449.7896753,136.7324497896753,432688806,4870,187674,187.674,6579,0,0,0,70997154,17535822,2147483647
160.242.19.254:9216,1772681664.1614075,29.278,127428064.98722889,127.42806498722888,450138046,4870,180050,180.05,368,0,0,0,74003443,17535822,2147483647
37.19.216.1:5201,1772681681.367776,1.008,470253644.20856076,470.2536442085608,59277670,3200,35258,35.258,192,0,0,0,148987169,88701262,3094
37.19.216.1:5201,1772681682.3807003,2.021,649963684.0723293,649.9636840723293,141573182,3200,35598,35.598,181,0,0,0,147567322,89728713,3094
37.19.216.1:5201,1772681683.3875663,3.028,654079853.954891,654.079853954891,223894526,3200,35097,35.097,154,0,0,0,149672731,89728713,3094
37.19.216.1:5201,1772681684.4053335,4.046,649146616.1276023,649.1466161276023,306479542,3200,35288,35.288,202,0,0,0,148861039,89728713,3094
37.19.216.1:5201,1772681685.4143274,5.055,653566138.9920471,653.5661389920471,388910070,3200,35089,35.089,172,0,0,0,149704722,89728713,3094
37.19.216.1:5201,1772681686.4275227,6.068,649930357.3843092,649.9303573843092,471223366,3200,35122,35.122,115,0,0,0,149566195,89728713,3094
37.19.216.1:5201,1772681687.4360666,7.077,654042156.6120006,654.0421566120006,553677150,3200,35222,35.222,112,0,0,0,149139444,89728713,3094
37.19.216.1:5201,1772681689.906637,9.547,247130111.46103823,247.13011146103824,629996190,2240,35464,35.464,1376,0,45,0,103686699,89728713,2240
37.19.216.1:5201,1772681690.9114301,10.552,630222693.3117591,630.2226933117591,709151622,2432,35686,35.686,63,0,45,0,111874606,90247212,2240
37.19.216.1:5201,1772681691.9232895,11.564,649028215.7693032,649.0282157693032,791242286,2604,35699,35.699,177,0,45,0,119742750,90247212,2240
37.19.216.1:5201,1772681692.9337127,12.574,653336078.2081075,653.3360782081074,873760526,2749,35438,35.438,229,0,45,0,127342355,91769801,2240
37.19.216.1:5201,1772681693.9337144,13.574,648596869.5371916,648.5968695371917,954835270,2867,35284,35.284,103,0,45,0,133387669,92268524,2240
37.19.216.1:5201,1772681694.9489625,14.59,514313682.0015579,514.3136820015579,1020104766,2059,39762,39.762,2903,0,52,0,85006885,95268805,2059
37.19.216.1:5201,1772681695.9509482,15.592,631933849.127379,631.933849127379,1099253358,2171,34926,34.926,191,0,52,0,102041848,85057409,2059
37.19.216.1:5201,1772681696.9647996,16.605,650081222.23446,650.08122223446,1181639078,2266,35357,35.357,168,0,52,0,105208745,87740882,2059
37.19.216.1:5201,1772681697.9699352,17.611,653607407.5022055,653.6074075022055,1263759582,2341,35078,35.078,141,0,52,0,109553874,87740882,2059
37.19.216.1:5201,1772681698.9843903,18.625,648778021.7720561,648.7780217720561,1346029102,2398,35188,35.188,169,0,52,0,111870151,87740882,2059
37.19.216.1:5201,1772681699.9999273,19.641,649745150.3019563,649.7451503019563,1428509134,2440,35829,35.829,169,0,52,0,111793466,87740882,2059
37.19.216.1:5201,1772681701.0106122,20.651,654146149.9478005,654.1461499478005,1511151094,2469,34833,34.833,292,0,52,0,116358349,87740882,2059
37.19.216.1:5201,1772681702.0283086,21.669,650029313.8510325,650.0293138510325,1593842654,2487,35555,35.555,224,0,52,0,114825373,87740882,2059
37.19.216.1:5201,1772681703.0427392,22.683,655006474.06412,655.0064740641201,1676899974,2496,35630,35.63,150,0,52,0,114997522,87740882,2059
37.19.216.1:5201,1772681704.0544171,23.695,648787630.7494406,648.7876307494405,1758945494,2502,34769,34.769,68,0,53,0,118127637,87740882,2059
37.19.216.1:5201,1772681705.0614166,24.702,651759676.9348153,651.7596769348153,1840985702,2515,34854,34.854,99,0,53,0,118452262,88093032,2059
37.19.216.1:5201,1772681706.0724664,25.713,650455194.3636565,650.4551943636566,1923191022,2528,34925,34.925,149,0,53,0,118822071,88833002,2059
37.19.216.1:5201,1772681707.0870507,26.728,653745639.5714829,653.7456395714829,2006101030,2540,37367,37.367,118,0,53,0,111585681,88833002,2059
37.19.216.1:5201,1772681708.1014788,27.742,649785760.8951354,649.7857608951354,2088496150,2553,35435,35.435,82,0,53,0,118270943,89157179,2059
37.19.216.1:5201,1772681709.1151645,28.756,648439884.1521404,648.4398841521404,2170660430,2566,35356,35.356,116,0,53,0,119139213,89157179,2059
37.19.216.1:5201,1772681710.1295202,29.77,651802560.3916553,651.8025603916553,2253305382,2602,35297,35.297,178,0,53,0,121013912,89157179,2059
185.3.160.57:5201,1772681712.3656108,1.022,32514143.589891694,32.514143589891695,4152374,3020,117996,117.996,269,0,0,0,70639383,16105450,2147483647
185.3.160.57:5201,1772681713.3893123,2.045,206075929.9031482,206.0759299031482,30522402,4563,113859,113.859,229,0,0,0,110609073,28051281,2147483647
185.3.160.57:5201,1772681714.4104407,3.067,205764176.86075422,205.76417686075422,56786358,4563,113536,113.536,241,0,0,0,110923257,28051281,2147483647
185.3.160.57:5201,1772681715.433327,4.089,205712768.74730134,205.71276874730134,83088954,4563,113402,113.402,447,0,0,0,111054572,28051281,2147483647
185.3.160.57:5201,1772681716.4542553,5.11,205707169.594887,205.70716959488698,109340490,4563,113302,113.302,331,0,0,0,111152833,28051281,2147483647
185.3.160.57:5201,1772681717.4757245,6.132,205446963.27036434,205.44696327036434,135572706,4563,112969,112.969,157,0,0,0,111480231,28051281,2147483647
185.3.160.57:5201,1772681718.496,7.152,205752219.77336538,205.75221977336537,161813202,4563,113582,113.582,266,0,0,0,110878944,28051281,2147483647
185.3.160.57:5201,1772681719.5179946,8.174,205589722.19598576,205.58972219598576,188077150,4563,113036,113.036,221,0,0,0,111414770,28051281,2147483647
185.3.160.57:5201,1772681720.537925,9.194,205280650.1862064,205.2806501862064,214248646,4563,113261,113.261,139,0,0,0,111192701,28051281,2147483647
185.3.160.57:5201,1772681721.5593522,10.215,205725613.48677364,205.72561348677365,240515362,4563,113381,113.381,232,0,0,0,111074896,28051281,2147483647
185.3.160.57:5201,1772681722.5812736,11.237,205712541.855266,205.712541855266,266793118,4563,113261,113.261,187,0,0,0,111193070,28051281,2147483647
185.3.160.57:5201,1772681723.604738,12.261,206038822.15220416,206.03882215220415,293152294,4563,114639,114.639,382,0,0,0,109856256,28051281,2147483647
185.3.160.57:5201,1772681724.6277363,13.284,206564371.79618558,206.56437179618558,319566670,4563,113475,113.475,308,0,0,0,110983374,28051281,2147483647
185.3.160.57:5201,1772681725.655238,14.311,205551613.22761223,205.55161322761222,345967246,4563,113739,113.739,150,0,0,0,110725771,28051281,2147483647
185.3.160.57:5201,1772681726.6825027,15.339,207264768.6038962,207.2647686038962,372581722,4563,113552,113.552,152,0,0,0,110908116,28051281,2147483647
185.3.160.57:5201,1772681727.7049496,16.361,206236429.5117069,206.2364295117069,398939946,4563,113605,113.605,236,0,0,0,110856130,28051281,2147483647
185.3.160.57:5201,1772681728.7271805,17.383,205952662.45876068,205.95266245876067,425256342,4563,113495,113.495,286,0,0,0,110963572,28051281,2147483647
185.3.160.57:5201,1772681729.753494,18.41,207187958.6741082,207.18795867410822,451836318,4563,114504,114.504,2548,0,0,0,109985775,28051281,2147483647
185.3.160.57:5201,1772681730.7752743,19.431,205546473.90673402,205.546473906734,478089234,4563,113054,113.054,192,0,0,0,111397031,28051281,2147483647
185.3.160.57:5201,1772681731.7967186,20.453,205635690.3139202,205.6356903139202,504344910,4563,112912,112.912,249,0,0,0,111536508,28051281,2147483647
185.3.160.57:5201,1772681732.8170805,21.473,205572520.82054943,205.57252082054944,530564706,4563,113410,113.41,105,0,0,0,111047105,28051281,2147483647
185.3.160.57:5201,1772681733.8406003,22.497,206060046.31695524,206.06004631695524,556928022,4563,113373,113.373,168,0,0,0,111083346,28051281,2147483647
185.3.160.57:5201,1772681734.8644242,23.52,206192912.885501,206.192912885501,583316178,4563,113539,113.539,256,0,0,0,110920570,28051281,2147483647
185.3.160.57:5201,1772681735.8883295,24.544,206942080.1977269,206.9420801977269,609802314,4563,113349,113.349,110,0,0,0,111107111,28051281,2147483647
185.3.160.57:5201,1772681736.9096756,25.566,205374426.5503796,205.3744265503796,636022110,4563,113313,113.313,187,0,0,0,111141675,28051281,2147483647
185.3.160.57:5201,1772681737.9299438,26.586,205364165.642518,205.364165642518,662212926,4563,113231,113.231,193,0,0,0,111222038,28051281,2147483647
185.3.160.57:5201,1772681738.9562123,27.612,206809788.74388883,206.80978874388882,688743222,4563,113436,113.436,1006,0,0,0,111021408,28051281,2147483647
185.3.160.57:5201,1772681739.9792914,28.635,205835850.12435538,205.83585012435537,715066518,4563,112936,112.936,185,0,0,0,111513176,28051281,2147483647
185.3.160.57:5201,1772681740.998711,29.655,204896152.31623882,204.8961523162388,741175914,4563,112795,112.795,129,0,0,0,111652821,28051281,2147483647
96.45.43.6:30000,1772681757.6658223,1.009,754979304.8317161,754.979304831716,95178638,1916,23645,23.645,161,0,3,0,133021314,108614552,1898
96.45.43.6:30000,1772681758.672501,2.015,882757025.0294329,882.7570250294328,206260238,1938,23889,23.889,98,0,3,0,133170954,110250751,1898
96.45.43.6:30000,1772681759.6761894,3.019,871713850.9286475,871.7138509286475,315626366,1960,24247,24.247,118,0,3,0,132697629,107583697,1898
96.45.43.6:30000,1772681760.6826363,4.025,883971768.8745499,883.9717688745499,426835190,1983,23785,23.785,142,0,3,0,136861828,111156419,1898
96.45.43.6:30000,1772681761.6843019,5.027,898188336.5183094,898.1883365183094,539295734,2004,24173,24.173,174,0,3,0,136090487,112076009,1898
96.45.43.6:30000,1772681762.6861596,6.029,852433409.3821979,852.4334093821979,646047862,1481,18679,18.679,174,0,386,0,130152148,106051682,1411
96.45.43.6:30000,1772681763.6947963,7.038,883962208.0812457,883.9622080812456,757497454,1614,19338,19.338,153,0,386,0,137006910,112304327,1411
96.45.43.6:30000,1772681764.696782,8.04,788739522.249211,788.739522249211,856285678,1209,18093,18.093,140,0,525,0,109690258,89024846,1171
96.45.43.6:30000,1772681765.708132,9.051,616139856.1066651,616.1398561066651,934177302,904,18196,18.196,268,0,528,0,81552816,67575262,873
96.45.43.6:30000,1772681766.7140574,10.057,545380171.091975,545.380171091975,1002753774,961,18119,18.119,164,0,528,0,87066385,70225562,873
96.45.43.6:30000,1772681767.71721,11.06,561975638.6161543,561.9756386161544,1073222190,1001,18377,18.377,225,0,528,0,89414732,71624204,873
96.45.43.6:30000,1772681768.7258637,12.069,582346946.7328209,582.3469467328209,1146645486,1029,18100,18.1,159,0,528,0,93325031,74705373,873
96.45.43.6:30000,1772681769.726779,13.069,507961180.75683653,507.96118075683654,1210198750,756,18488,18.488,155,0,537,0,67125034,54173880,727
96.45.43.6:30000,1772681770.7340112,14.077,456412800.28486603,456.412800284866,1267662958,804,18251,18.251,302,0,537,0,72315397,57722456,727
96.45.43.6:30000,1772681771.7374141,15.08,481909781.8886488,481.9097818886488,1328106670,839,18135,18.135,181,0,537,0,75946149,61302947,727
96.45.43.6:30000,1772681772.7483509,16.091,497966922.70156336,497.96692270156336,1391033302,862,18093,18.093,150,0,537,0,78210313,60950860,727
96.45.43.6:30000,1772681773.7650251,17.108,500054526.72283393,500.05452672283394,1454582374,875,18230,18.23,94,0,537,0,78789956,65639967,727
96.45.43.6:30000,1772681774.7783241,18.121,500424160.9177569,500.4241609177569,1517967286,883,18251,18.251,206,0,537,0,79419927,63332649,727
96.45.43.6:30000,1772681775.7863243,19.129,513293073.89777,513.29307389777,1582642222,910,18096,18.096,49,0,537,0,82548873,65259127,727
96.45.43.6:30000,1772681776.7871952,20.13,538555780.5753913,538.5557805753913,1650020326,939,18136,18.136,84,0,537,0,84994032,66428912,727
96.45.43.6:30000,1772681777.7908843,21.134,559232833.7375324,559.2328337375324,1720182310,968,18135,18.135,95,0,537,0,87623208,69375361,727
96.45.43.6:30000,1772681778.7928681,22.136,572286475.7361164,572.2864757361164,1791860038,996,18344,18.344,199,0,537,0,89131185,71718077,727
96.45.43.6:30000,1772681779.7952344,23.138,593631511.1446346,593.6315111446346,1866239566,1024,18258,18.258,133,0,537,0,92064730,75914625,727
96.45.43.6:30000,1772681780.8036597,24.146,610608693.804739,610.608693804739,1943208718,1054,18146,18.146,159,0,537,0,95348110,75621440,727
96.45.43.6:30000,1772681781.805811,25.149,625635860.3304096,625.6358603304096,2021581438,1082,18358,18.358,175,0,537,0,96754069,78222610,727
96.45.43.6:30000,1772681782.8221283,26.165,641294734.1132153,641.2947341132153,2103051310,1111,18238,18.238,214,0,537,0,99997538,80823742,727
96.45.43.6:30000,1772681783.8311677,27.174,656549283.0920298,656.5492830920298,2185861822,1140,18328,18.328,141,0,537,0,102103894,80219543,727
96.45.43.6:30000,1772681784.8329928,28.176,675696965.3719858,675.6969653719858,2270478094,1169,18638,18.638,220,0,537,0,102961941,84227885,727
96.45.43.6:30000,1772681785.8477924,29.191,687731673.8415846,687.7316738415846,2357716822,1204,18184,18.184,156,0,537,0,108689972,87662350,727
speedtest.lon1.uk.leaseweb.net:5203,1772681799.9050066,1.039,70883832.82226679,70.88383282226678,9202694,4418,95481,95.481,149,0,1,0,75972971,38669830,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681800.9537675,2.087,242904984.53526694,242.90498453526695,41046350,4418,95213,95.213,564,0,1,0,76171853,39113707,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681802.0013344,3.135,242295798.24385464,242.29579824385465,72773982,4418,94910,94.91,128,0,1,0,76414930,39113707,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681803.0494294,4.183,243591845.1618877,243.5918451618877,104687406,4418,95511,95.511,108,0,1,0,75934194,39113707,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681804.0960522,5.23,242867932.34390393,242.86793234390393,136461294,4418,94865,94.865,147,0,1,0,76451379,39113707,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681805.1453614,6.279,243485312.9341036,243.4853129341036,168397718,4418,95342,95.342,62,0,1,0,76068592,39113707,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681806.1955469,7.329,243002751.51508868,243.00275151508868,200297462,4418,95374,95.374,248,0,1,0,76043468,39113707,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681807.2449248,8.379,243450474.3797574,243.4504743797574,232231406,4418,96302,96.302,141,0,1,0,75310689,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681808.292778,9.426,242614068.81672624,242.61406881672625,264009398,4418,94907,94.907,129,0,1,0,76417345,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681809.3437746,10.477,243479697.39144716,243.47969739144716,295996438,4418,94982,94.982,129,0,1,0,76357507,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681810.393787,11.527,243645378.05667165,243.64537805667166,327975270,4418,95036,95.036,107,0,1,0,76313719,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681811.4438345,12.577,243284779.88420466,243.28477988420465,359907846,4418,95699,95.699,209,0,1,0,75785220,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681812.4915662,13.625,242088617.74484634,242.08861774484635,391613334,4418,95033,95.033,174,0,1,0,76316028,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681813.5410054,14.675,243820160.32456067,243.82016032456067,423597638,4418,95027,95.027,164,0,1,0,76321348,39144287,4418
speedtest.lon1.uk.leaseweb.net:5203,1772681814.5901914,15.724,243380268.24654156,243.38026824654156,455516534,4418,95227,95.227,259,0,1,0,76161055,39144287,4418
